,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
515,719.0,927.0,4689395.0,4689414.0,1535.0,239.0,120.0,173468.0,97.0,132.0,1358.0,1.0,0.0,100.0,0.6348,0.6116,0.0913,0.1532,0.8703,0.1583,0.0,3.1861,2.3181,1.2787,-0.9086,-0.1171,1.0,1.0
516,890.0,944.0,2008592.0,2008620.0,345.0,86.0,56.0,45673.0,123.0,143.0,1694.0,0.0,1.0,70.0,0.8855,0.7718,0.5185,0.0319,0.6279,0.5,0.0,2.5378,1.7324,1.4472,-0.4815,0.0343,0.9997,1.0
517,441.0,462.0,214705.0,214812.0,1275.0,96.0,112.0,125462.0,84.0,117.0,1394.0,0.0,1.0,220.0,0.6327,0.4326,0.1963,0.0151,0.2188,0.9554,1.0,3.1055,1.3222,2.0294,0.8037,-0.2312,1.0,1.0
518,445.0,790.0,4569159.0,4569177.0,4307.0,361.0,123.0,361568.0,64.0,118.0,1360.0,1.0,0.0,100.0,0.6544,0.3064,0.0522,0.2537,0.9557,0.1463,0.0,3.6342,2.5378,1.2553,-0.9478,-0.3442,1.0,1.0
519,0.0,5.0,286956.0,287014.0,148.0,8.0,58.0,14298.0,61.0,121.0,1353.0,0.0,1.0,70.0,0.0,0.4897,0.0862,0.0037,0.625,1.0,1.0,2.1703,0.6990000000000001,1.7634,0.9138,-0.2453,0.4796,1.0
520,1550.0,1561.0,838654.0,838663.0,68.0,13.0,9.0,6216.0,80.0,103.0,1687.0,1.0,0.0,80.0,0.1494,0.3131,0.8182,0.0065,0.8461,1.0,0.0,1.8325,1.0414,0.9542,-0.1818,-0.2858,0.2051,1.0
521,9.0,19.0,1132780.0,1132795.0,117.0,11.0,15.0,12317.0,86.0,124.0,1373.0,0.0,1.0,40.0,0.0131,0.22,0.6667,0.0073,0.9091,1.0,1.0,2.0682,1.0,1.1761,0.3333,-0.1776,0.266,1.0
522,0.0,9.0,950080.0,950188.0,709.0,39.0,108.0,68984.0,81.0,110.0,1687.0,1.0,0.0,80.0,0.0,0.2706,0.0833,0.0053,0.2308,1.0,1.0,2.8507,0.9542,2.0334,0.9167,-0.2399,0.9886,1.0
523,1299.0,1305.0,385532.0,385557.0,107.0,13.0,26.0,10888.0,96.0,111.0,1353.0,0.0,1.0,70.0,0.071,0.2867,0.24,0.0044,0.4615,0.9615,1.0,2.0294,0.7782,1.3979,0.76,-0.205,0.266,1.0
524,263.0,297.0,2555025.0,2555028.0,86.0,34.0,7.0,11010.0,52.0,191.0,1690.0,1.0,0.0,70.0,0.3112,0.1569,0.0882,0.0201,1.0,0.4286,0.0,1.9345,1.5315,0.4771,-0.9118,0.0002,0.2083,1.0
525,1566.0,1577.0,2613123.0,2613138.0,106.0,19.0,15.0,8602.0,63.0,95.0,1654.0,1.0,0.0,100.0,0.0931,0.3576,0.7333,0.0066,0.5789,1.0,1.0,2.0253,1.0414,1.1761,0.2667,-0.366,0.28600000000000003,1.0
526,1033.0,1050.0,181432.0,181441.0,75.0,28.0,15.0,10500.0,134.0,149.0,1664.0,0.0,1.0,40.0,0.738,0.5098,0.5294,0.0102,0.6071,0.6,0.0,1.8751,1.2305,0.9542,-0.4706,0.0938,0.2699,1.0
527,883.0,917.0,745600.0,745614.0,254.0,42.0,25.0,31667.0,116.0,135.0,1362.0,0.0,1.0,50.0,0.6535,0.4664,0.4118,0.025,0.8095,0.56,0.0,2.4048,1.5315,1.1461,-0.5882,-0.026000000000000002,0.7609999999999999,1.0
528,13.0,25.0,1122694.0,1122712.0,127.0,15.0,19.0,14830.0,111.0,127.0,1373.0,0.0,1.0,40.0,0.0189,0.41200000000000003,0.6667,0.0087,0.8,0.9474,1.0,2.1038,1.0792,1.2553,0.3333,-0.0877,0.3601,1.0
529,13.0,28.0,1024413.0,1024437.0,230.0,17.0,24.0,26034.0,93.0,127.0,1387.0,0.0,1.0,40.0,0.0188,0.3611,0.625,0.0108,0.8824,1.0,1.0,2.3617,1.1761,1.3802,0.375,-0.1157,0.5951,1.0
530,1070.0,1079.0,863518.0,863529.0,74.0,13.0,11.0,7842.0,78.0,132.0,1652.0,1.0,0.0,100.0,0.6937,0.2525,0.8182,0.0055,0.6923,1.0,1.0,1.8692,0.9542,1.0414,0.1818,-0.1721,0.2051,1.0
531,539.0,561.0,247445.0,247463.0,145.0,61.0,35.0,19450.0,128.0,143.0,1387.0,0.0,1.0,40.0,0.7772,0.6338,0.8182,0.0159,0.3607,0.5143,0.0,2.1614,1.3424,1.2553,-0.1818,0.0479,0.6514,1.0
532,1245.0,1254.0,1779008.0,1779024.0,84.0,13.0,16.0,9791.0,104.0,130.0,1362.0,1.0,0.0,120.0,0.1586,0.4167,0.5625,0.0066,0.6923,1.0,1.0,1.9243,0.9542,1.2041,0.4375,-0.0894,0.2583,1.0
533,1144.0,1158.0,113260.0,113277.0,120.0,26.0,17.0,15146.0,117.0,140.0,1372.0,0.0,1.0,40.0,0.3119,0.4958,0.8235,0.0102,0.5385,1.0,1.0,2.0792,1.1461,1.2305,0.1765,-0.0139,0.3945,1.0
534,971.0,980.0,659476.0,659488.0,78.0,13.0,12.0,8448.0,89.0,129.0,1652.0,1.0,0.0,80.0,0.8136,0.2778,0.75,0.0055,0.6923,1.0,1.0,1.8921,0.9542,1.0792,0.25,-0.1539,0.215,1.0
535,1386.0,1401.0,1299250.0,1299257.0,53.0,20.0,12.0,6554.0,113.0,141.0,1710.0,1.0,0.0,100.0,0.3614,0.4952,0.4667,0.0088,0.75,0.5833,0.0,1.7243,1.1761,0.8451,-0.5333,-0.0339,0.2116,1.0
536,1183.0,1203.0,96812.0,96831.0,203.0,33.0,23.0,21098.0,96.0,118.0,1354.0,0.0,1.0,40.0,0.223,0.4658,0.95,0.0148,0.6061,0.8261,0.0,2.3075,1.301,1.2787,-0.05,-0.188,0.6268,1.0
537,129.0,162.0,419384.0,419405.0,289.0,64.0,37.0,34165.0,109.0,133.0,1358.0,0.0,1.0,175.0,0.19,0.583,0.6364,0.0243,0.5156,0.5676,0.0,2.4609,1.5185,1.3222,-0.3636,-0.0764,0.9312,1.0
538,775.0,783.0,1370789.0,1370812.0,111.0,16.0,23.0,13374.0,110.0,134.0,1358.0,0.0,1.0,40.0,0.8468,0.3967,0.3478,0.0059,0.5,1.0,1.0,2.0453,0.9031,1.3617,0.6522,-0.0587,0.3125,1.0
539,401.0,415.0,762911.0,762937.0,198.0,42.0,34.0,24783.0,118.0,134.0,1372.0,0.0,1.0,40.0,0.5846,0.456,0.5385,0.0102,0.3333,0.7647,1.0,2.2967,1.1461,1.415,0.4615,-0.0221,0.6015,1.0
540,474.0,486.0,1352048.0,1352060.0,73.0,14.0,12.0,7241.0,86.0,118.0,1652.0,1.0,0.0,70.0,0.5738,0.4931,1.0,0.0073,0.8571,1.0,0.5,1.8633,1.0792,1.0792,0.0,-0.2251,0.2583,1.0
541,389.0,406.0,516427.0,516436.0,67.0,22.0,16.0,8596.0,120.0,143.0,1362.0,0.0,1.0,40.0,0.5712,0.5621,0.5294,0.0125,0.7727,0.5625,0.0,1.8261,1.2305,0.9542,-0.4706,0.0023,0.2699,1.0
542,346.0,357.0,900068.0,900098.0,182.0,29.0,30.0,22232.0,115.0,133.0,1370.0,0.0,1.0,40.0,0.5051,0.4485,0.3667,0.008,0.3793,1.0,1.0,2.2601,1.0414,1.4771,0.6333,-0.0457,0.5461,1.0
543,616.0,622.0,2224908.0,2224928.0,87.0,15.0,20.0,10196.0,109.0,127.0,1364.0,0.0,1.0,100.0,0.9032,0.275,0.3,0.0044,0.4,1.0,1.0,1.9395,0.7782,1.301,0.7,-0.0844,0.2288,1.0
544,517.0,626.0,982032.0,982049.0,955.0,136.0,80.0,104555.0,99.0,119.0,1666.0,0.0,1.0,40.0,0.6206,0.4846,0.156,0.0654,0.8015,0.2125,0.0,2.98,2.0374,1.2305,-0.8440000000000001,-0.1447,1.0,1.0
545,515.0,537.0,833989.0,833995.0,74.0,26.0,10.0,10476.0,129.0,151.0,1364.0,1.0,0.0,70.0,0.7551,0.4394,0.2727,0.0161,0.8461,0.6,0.0,1.8692,1.3424,0.7782,-0.7273,0.106,0.2432,1.0
546,1557.0,1584.0,2375780.0,2375805.0,339.0,79.0,40.0,39556.0,104.0,132.0,1710.0,1.0,0.0,100.0,0.1474,0.4978,0.9259,0.0158,0.3418,0.625,0.0,2.5302,1.4314,1.3979,-0.0741,-0.0884,0.9231,1.0
547,779.0,796.0,1198171.0,1198188.0,198.0,21.0,18.0,18327.0,54.0,118.0,1353.0,0.0,1.0,50.0,0.8234,0.3149,1.0,0.0126,0.8095,0.9444,0.5,2.2967,1.2305,1.2305,0.0,-0.2769,0.4779,1.0
548,5.0,17.0,1302051.0,1302067.0,130.0,13.0,17.0,12480.0,61.0,119.0,1373.0,0.0,1.0,40.0,0.0073,0.3229,0.75,0.0087,0.9231,0.9412,1.0,2.1139,1.0792,1.2041,0.25,-0.25,0.3241,1.0
549,10.0,22.0,1269420.0,1269438.0,141.0,12.0,19.0,15646.0,105.0,124.0,1373.0,0.0,1.0,40.0,0.0146,0.3472,0.6667,0.0087,1.0,0.9474,1.0,2.1492,1.0792,1.2553,0.3333,-0.1331,0.3601,1.0
550,1005.0,1012.0,53568.0,53593.0,83.0,16.0,27.0,14187.0,161.0,181.0,1353.0,0.0,1.0,200.0,0.5041,0.5257,0.28,0.0052,0.4375,0.9259,1.0,1.9191,0.8451,1.3979,0.72,0.3354,0.2998,1.0
551,791.0,833.0,4104160.0,4104163.0,59.0,42.0,8.0,7281.0,97.0,150.0,1690.0,1.0,0.0,70.0,0.9361,0.5318,0.0714,0.0248,1.0,0.375,0.0,1.7708,1.6233,0.4771,-0.9286,-0.0359,0.2359,1.0
552,1325.0,1332.0,1564451.0,1564476.0,97.0,19.0,25.0,11608.0,111.0,133.0,1354.0,0.0,1.0,40.0,0.0325,0.4457,0.28,0.0052,0.3684,1.0,1.0,1.9868,0.8451,1.3979,0.72,-0.0651,0.2998,1.0
553,1089.0,1098.0,902188.0,902203.0,73.0,12.0,16.0,6996.0,80.0,124.0,1360.0,1.0,0.0,300.0,0.3853,0.4593,0.6,0.0066,0.75,0.9375,1.0,1.8633,0.9542,1.1761,0.4,-0.2513,0.2469,1.0
554,623.0,632.0,2030688.0,2030738.0,319.0,31.0,50.0,36546.0,101.0,133.0,1364.0,0.0,1.0,100.0,0.9135,0.2911,0.18,0.0066,0.2903,1.0,1.0,2.5038,0.9542,1.699,0.82,-0.105,0.7281,1.0
555,1013.0,1032.0,3552722.0,3552733.0,168.0,19.0,11.0,15757.0,61.0,124.0,1360.0,1.0,0.0,200.0,0.4823,0.1962,0.5789,0.013999999999999999,1.0,1.0,0.0,2.2253,1.2787,1.0414,-0.4211,-0.2673,0.3494,1.0
556,916.0,1142.0,810184.0,810291.0,1753.0,249.0,132.0,202897.0,101.0,135.0,1358.0,0.0,1.0,40.0,0.3181,0.9275,0.4735,0.1664,0.9076,0.8106,0.0,3.2438,2.3541,2.0294,-0.5265,-0.0958,1.0,1.0
557,279.0,290.0,119026.0,119036.0,86.0,15.0,10.0,7987.0,73.0,109.0,1694.0,0.0,1.0,60.0,0.3294,0.2182,0.9091,0.0065,0.7333,1.0,0.0,1.9345,1.0414,1.0,-0.0909,-0.2744,0.2173,1.0
558,1271.0,1301.0,9831578.0,9831856.0,2962.0,231.0,284.0,342202.0,101.0,127.0,1362.0,0.0,1.0,40.0,0.0896,0.6448,0.1079,0.022000000000000002,0.1299,0.9789,1.0,3.4716,1.4771,2.444,0.8921,-0.0974,1.0,1.0
559,79.0,86.0,2887095.0,2887114.0,86.0,17.0,19.0,9690.0,102.0,123.0,1350.0,1.0,0.0,70.0,0.11699999999999999,0.3534,0.3684,0.0052,0.4118,1.0,1.0,1.9345,0.8451,1.2787,0.6316,-0.1197,0.2445,1.0
560,95.0,169.0,338690.0,338716.0,563.0,109.0,59.0,66987.0,107.0,135.0,1358.0,0.0,1.0,175.0,0.1399,0.7074,0.3514,0.0545,0.6789,0.4407,0.0,2.7505,1.8692,1.415,-0.6486,-0.0705,1.0,1.0
561,0.0,14.0,1007200.0,1007319.0,996.0,45.0,120.0,78978.0,59.0,106.0,1687.0,1.0,0.0,80.0,0.0,0.4022,0.1177,0.0083,0.3111,0.9917,1.0,2.9983,1.1461,2.0756,0.8824,-0.3805,0.9999,1.0
562,1293.0,1316.0,600561.0,600841.0,2643.0,170.0,285.0,271889.0,44.0,125.0,1353.0,0.0,1.0,70.0,0.0547,0.5896,0.0821,0.017,0.1353,0.9825,1.0,3.4221,1.3617,2.4472,0.9179,-0.1963,1.0,1.0
563,1267.0,1303.0,214065.0,214075.0,160.0,40.0,18.0,20199.0,117.0,140.0,1690.0,0.0,1.0,70.0,0.45799999999999996,0.5556,0.2778,0.0213,0.9,0.5556,0.0,2.2041,1.5563,1.0,-0.7222,-0.0137,0.5951,1.0
564,691.0,710.0,664879.0,664883.0,55.0,19.0,6.0,7211.0,114.0,150.0,1694.0,1.0,0.0,143.0,0.8158,0.2763,0.2105,0.0112,1.0,0.6667,0.0,1.7404,1.2787,0.6021,-0.7895,0.0243,0.1812,1.0
565,973.0,989.0,707576.0,707600.0,150.0,47.0,28.0,19311.0,120.0,141.0,1374.0,0.0,1.0,40.0,0.5604,0.6094,0.6667,0.0116,0.3404,0.8571,1.0,2.1761,1.2041,1.3802,0.3333,0.0058,0.633,1.0
566,1033.0,1045.0,938565.0,938574.0,62.0,17.0,10.0,6165.0,87.0,111.0,1360.0,1.0,0.0,300.0,0.4632,0.4259,0.75,0.0088,0.7059,0.9,0.0,1.7924,1.0792,0.9542,-0.25,-0.2232,0.215,1.0
567,834.0,884.0,283101.0,283128.0,359.0,71.0,43.0,31349.0,73.0,116.0,1360.0,1.0,0.0,300.0,0.7,0.7341,0.54,0.0368,0.7042,0.6279,0.0,2.5551,1.699,1.4314,-0.46,-0.3178,0.9991,1.0
568,1125.0,1142.0,11499942.0,11499957.0,178.0,19.0,16.0,20778.0,105.0,132.0,1360.0,0.0,1.0,40.0,0.3206,0.302,0.8824,0.0125,0.8947,0.9375,0.0,2.2504,1.2305,1.1761,-0.1177,-0.08800000000000001,0.4219,1.0
569,1573.0,1591.0,3116210.0,3116226.0,99.0,35.0,20.0,10357.0,97.0,116.0,1692.0,0.0,1.0,70.0,0.1194,0.6563,0.8889,0.0106,0.5143,0.8,0.0,1.9956,1.2553,1.2041,-0.1111,-0.1827,0.4763,1.0
570,469.0,492.0,3881283.0,3881300.0,155.0,28.0,17.0,17114.0,92.0,129.0,1650.0,1.0,0.0,70.0,0.5685,0.6036,0.7391,0.0139,0.8214,1.0,0.0,2.1903,1.3617,1.2305,-0.2609,-0.1374,0.6438,1.0
571,867.0,1104.0,949655.0,949669.0,1695.0,247.0,106.0,197365.0,103.0,132.0,1668.0,0.0,1.0,40.0,0.6763,0.4891,0.0591,0.1421,0.9595,0.1321,0.0,3.2292,2.3747,1.1461,-0.9409,-0.0903,1.0,1.0
572,980.0,992.0,508236.0,508253.0,74.0,22.0,18.0,6859.0,80.0,116.0,1358.0,1.0,0.0,300.0,0.539,0.6373,0.7059,0.0088,0.5454,0.9444,1.0,1.8692,1.0792,1.2305,0.2941,-0.2759,0.3419,1.0
573,1508.0,1550.0,1791800.0,1791803.0,92.0,42.0,15.0,10838.0,72.0,198.0,1690.0,1.0,0.0,70.0,0.1657,0.2698,0.0714,0.0248,1.0,0.2,0.0,1.9638,1.6233,0.4771,-0.9286,-0.0796,0.2359,1.0
574,203.0,220.0,105382.0,105408.0,188.0,43.0,36.0,17560.0,86.0,101.0,1392.0,0.0,1.0,220.0,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,1.0
575,505.0,522.0,1998060.0,1998064.0,29.0,18.0,6.0,3489.0,116.0,126.0,1358.0,0.0,1.0,50.0,0.7437,0.5735,0.2353,0.0125,0.9444,0.6667,0.0,1.4624,1.2305,0.6021,-0.7647,-0.0601,0.1734,1.0
576,768.0,918.0,370947.0,370955.0,660.0,153.0,61.0,89110.0,113.0,156.0,1360.0,1.0,0.0,80.0,0.65,0.45,0.0533,0.1103,0.9804,0.1312,0.0,2.8195,2.1761,0.9031,-0.9467,0.0548,0.9975,1.0
577,911.0,920.0,344819.0,344829.0,54.0,12.0,11.0,4761.0,79.0,102.0,1358.0,1.0,0.0,300.0,0.6451,0.4,0.9,0.0066,0.75,0.9091,1.0,1.7324,0.9542,1.0,0.1,-0.3112,0.1954,1.0
578,1674.0,1682.0,570234.0,570244.0,35.0,14.0,10.0,2388.0,51.0,87.0,1686.0,1.0,0.0,150.0,0.0047,0.5625,0.8,0.0047,0.5714,1.0,1.0,1.5441,0.9031,1.0,0.2,-0.467,0.1852,1.0
579,42.0,53.0,141291.0,141311.0,135.0,19.0,20.0,7015.0,36.0,71.0,1356.0,1.0,0.0,300.0,0.0619,0.3864,0.55,0.0081,0.5789,1.0,1.0,2.1303,1.0414,1.301,0.45,-0.594,0.3663,1.0
580,62.0,75.0,424657.0,424662.0,35.0,13.0,6.0,4606.0,125.0,143.0,1362.0,0.0,1.0,180.0,0.091,0.4615,0.3846,0.0095,1.0,0.8333,0.0,1.5441,1.1139,0.6990000000000001,-0.6154,0.0281,0.1706,1.0
581,484.0,555.0,1466087.0,1466141.0,1241.0,183.0,102.0,22191.0,0.0,37.0,1650.0,1.0,0.0,69.0,0.5867,0.6763,0.7606,0.043,0.38799999999999996,0.5294,0.0,3.0938,1.8513,1.7324,-0.2394,-0.8603,1.0,1.0
582,833.0,856.0,276547.0,276554.0,80.0,24.0,12.0,9778.0,103.0,143.0,1692.0,1.0,0.0,143.0,0.9846,0.5031,0.3043,0.0136,0.9583,0.5833,0.0,1.9031,1.3617,0.8451,-0.6956,-0.0451,0.2806,1.0
583,753.0,820.0,141196.0,141297.0,2243.0,241.0,195.0,297086.0,122.0,142.0,1627.0,0.0,1.0,40.0,0.9256,0.6685,0.6634,0.0412,0.278,0.5179,1.0,3.3508,1.8261,2.0043,0.3366,0.0348,1.0,1.0
584,365.0,374.0,1084192.0,1084238.0,265.0,39.0,46.0,26849.0,88.0,119.0,1372.0,0.0,1.0,40.0,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,2.4232,0.9542,1.6628,0.8044,-0.2085,0.6781,1.0
585,25.0,31.0,55671.0,55688.0,64.0,12.0,17.0,9996.0,147.0,166.0,1353.0,0.0,1.0,200.0,0.0369,0.3726,0.3529,0.0044,0.5,1.0,1.0,1.8062,0.7782,1.2305,0.6471,0.2202,0.2083,1.0
586,449.0,588.0,1019477.0,1019497.0,1107.0,155.0,85.0,128883.0,107.0,126.0,1353.0,0.0,1.0,70.0,0.6637,0.6018,0.1439,0.1027,0.8968,0.2353,0.0,3.0442,2.1430000000000002,1.301,-0.8561,-0.0904,1.0,1.0
587,196.0,209.0,157035.0,157044.0,60.0,20.0,14.0,7508.0,117.0,135.0,1364.0,0.0,1.0,40.0,0.2874,0.4872,0.6923,0.0095,0.65,0.6429,0.0,1.7781,1.1139,0.9542,-0.3077,-0.0224,0.2253,1.0
588,793.0,801.0,2533145.0,2533151.0,31.0,9.0,6.0,3476.0,99.0,121.0,1687.0,1.0,0.0,70.0,0.9401,0.3542,0.75,0.0047,0.8889,1.0,0.0,1.4914,0.9031,0.7782,-0.25,-0.124,0.1551,1.0
589,1579.0,1600.0,188073.0,188125.0,509.0,68.0,57.0,53843.0,49.0,124.0,1692.0,0.0,1.0,300.0,0.1088,0.5339,0.4038,0.0124,0.3088,0.9123,1.0,2.7067,1.3222,1.716,0.5961,-0.1736,0.9949,1.0
590,1197.0,1210.0,61803.0,61826.0,122.0,30.0,28.0,13961.0,107.0,127.0,1394.0,0.0,1.0,120.0,0.264,0.5920000000000001,0.5652,0.0093,0.4333,0.8214,1.0,2.0864,1.1139,1.3617,0.4348,-0.106,0.4946,1.0
591,1420.0,1595.0,23288.0,23316.0,2782.0,179.0,42.0,334869.0,66.0,159.0,1688.0,1.0,0.0,70.0,0.1102,0.4322,0.16,0.1037,0.9776,0.6667,0.0,3.4444,2.2430000000000003,1.4472,-0.84,-0.0596,1.0,1.0
592,373.0,386.0,1058240.0,1058279.0,308.0,29.0,39.0,37264.0,113.0,132.0,1374.0,0.0,1.0,40.0,0.5429,0.3925,0.3333,0.0095,0.4483,1.0,1.0,2.4885,1.1139,1.5911,0.6667,-0.0548,0.7966,1.0
593,902.0,936.0,31494.0,31567.0,1111.0,62.0,74.0,96340.0,50.0,108.0,1627.0,0.0,1.0,40.0,0.8494,0.5524,0.4658,0.0209,0.5484,0.9865,1.0,3.0457,1.5315,1.8633,0.5343,-0.3225,1.0,1.0
594,159.0,168.0,953888.0,953896.0,54.0,9.0,8.0,6942.0,116.0,143.0,1687.0,1.0,0.0,100.0,0.1885,0.25,0.8889,0.0053,1.0,1.0,0.0,1.7324,0.9542,0.9031,-0.1111,0.0043,0.1773,1.0
595,453.0,471.0,1395724.0,1395753.0,366.0,34.0,29.0,37407.0,80.0,132.0,1360.0,0.0,1.0,130.0,0.6662,0.2988,0.6207,0.0132,0.5294,1.0,1.0,2.5635,1.2553,1.4624,0.3793,-0.2015,0.8123,1.0
596,220.0,229.0,3094414.0,3094424.0,54.0,10.0,10.0,6091.0,104.0,124.0,1692.0,0.0,1.0,70.0,0.26,0.4,0.9,0.0053,0.9,1.0,1.0,1.7324,0.9542,1.0,0.1,-0.1188,0.1954,1.0
597,1300.0,1308.0,3976070.0,3976080.0,57.0,11.0,10.0,6396.0,97.0,126.0,1650.0,1.0,0.0,70.0,0.4146,0.2875,0.8,0.0049,0.7273,1.0,1.0,1.7559,0.9031,1.0,0.2,-0.1234,0.1852,1.0
598,0.0,21.0,1399301.0,1399304.0,52.0,21.0,4.0,5644.0,56.0,151.0,1690.0,1.0,0.0,70.0,0.0,0.1746,0.1429,0.0124,1.0,0.75,0.0,1.716,1.3222,0.4771,-0.8571,-0.152,0.1687,1.0
599,1057.0,1069.0,114430.0,114444.0,114.0,21.0,14.0,12693.0,90.0,140.0,1362.0,0.0,1.0,185.0,0.4302,0.3214,0.8571,0.0088,0.5714,1.0,1.0,2.0569,1.0792,1.1461,0.1429,-0.1301,0.2901,1.0
600,534.0,545.0,756916.0,756929.0,78.0,20.0,13.0,10621.0,129.0,148.0,1364.0,1.0,0.0,70.0,0.7829999999999999,0.4545,0.8461,0.0081,0.55,1.0,1.0,1.8921,1.0414,1.1139,0.1539,0.0638,0.257,1.0
601,1023.0,1033.0,403757.0,403767.0,53.0,14.0,11.0,4834.0,79.0,116.0,1358.0,1.0,0.0,300.0,0.4787,0.47,1.0,0.0074,0.7143,0.9091,0.5,1.7243,1.0,1.0,0.0,-0.2874,0.2061,1.0
602,1253.0,1263.0,2860158.0,2860168.0,76.0,13.0,10.0,7943.0,79.0,125.0,1688.0,1.0,0.0,70.0,0.5035,0.24,1.0,0.0059,0.7692,1.0,0.5,1.8808,1.0,1.0,0.0,-0.1835,0.2061,1.0
603,655.0,672.0,4212846.0,4212863.0,210.0,18.0,17.0,20438.0,48.0,126.0,1650.0,1.0,0.0,69.0,0.7939,0.2734,1.0,0.0103,0.9444,1.0,0.5,2.3222,1.2305,1.2305,0.0,-0.2397,0.4779,1.0
604,63.0,92.0,3212692.0,3212695.0,58.0,29.0,10.0,7618.0,100.0,165.0,1690.0,1.0,0.0,70.0,0.0746,0.3333,0.1035,0.0172,1.0,0.3,0.0,1.7634,1.4624,0.4771,-0.8965,0.0261,0.1923,1.0
605,550.0,558.0,2426501.0,2426519.0,109.0,15.0,18.0,12587.0,103.0,135.0,1708.0,1.0,0.0,100.0,0.644,0.2431,0.4444,0.0047,0.5333,1.0,1.0,2.0374,0.9031,1.2553,0.5556,-0.0978,0.2583,1.0
606,21.0,45.0,3063739.0,3063768.0,277.0,52.0,42.0,33476.0,113.0,128.0,1362.0,0.0,1.0,40.0,0.0308,0.602,0.8276,0.0176,0.4615,0.6905,1.0,2.4425,1.3802,1.4624,0.1724,-0.0558,0.9324,1.0
607,213.0,229.0,260092.0,260110.0,137.0,50.0,27.0,17621.0,120.0,140.0,1364.0,0.0,1.0,40.0,0.3123,0.5243,0.8889,0.0117,0.32,0.6667,1.0,2.1367,1.2041,1.2553,0.1111,0.0049,0.4763,1.0
608,1258.0,1270.0,422864.0,422886.0,184.0,21.0,24.0,16987.0,85.0,103.0,1353.0,0.0,1.0,70.0,0.1227,0.303,0.5454,0.0089,0.5714,0.9167,1.0,2.2648,1.0792,1.3424,0.4545,-0.2787,0.4366,1.0
609,154.0,169.0,260124.0,260136.0,75.0,27.0,17.0,9948.0,125.0,143.0,1364.0,0.0,1.0,40.0,0.2258,0.5833,0.8,0.011000000000000001,0.5556,0.7059,0.0,1.8751,1.1761,1.0792,-0.2,0.0362,0.3068,1.0
610,15.0,31.0,991553.0,991569.0,151.0,21.0,18.0,16849.0,104.0,119.0,1387.0,0.0,1.0,40.0,0.0216,0.4102,1.0,0.0115,0.7619,0.8889,0.5,2.1790000000000003,1.2041,1.2041,0.0,-0.1283,0.4235,1.0
611,254.0,299.0,65006.0,65100.0,1695.0,145.0,133.0,159918.0,80.0,108.0,1692.0,0.0,1.0,300.0,0.3002,0.5993,0.4787,0.0266,0.3103,0.7068,1.0,3.2292,1.6532,1.9731,0.5213,-0.2629,1.0,1.0
612,1075.0,1084.0,385913.0,385922.0,54.0,12.0,10.0,6634.0,114.0,133.0,1366.0,0.0,1.0,185.0,0.4129,0.3333,1.0,0.0066,0.75,0.9,0.5,1.7324,0.9542,0.9542,0.0,-0.0402,0.1862,1.0
613,113.0,153.0,310621.0,310797.0,2281.0,365.0,268.0,287273.0,113.0,143.0,1394.0,0.0,1.0,220.0,0.1621,0.6759999999999999,0.2273,0.0287,0.1096,0.6567,1.0,3.3581,1.6021,2.2455,0.7727,-0.0161,1.0,1.0
614,1020.0,1034.0,720705.0,720720.0,103.0,24.0,17.0,13577.0,125.0,142.0,1372.0,0.0,1.0,40.0,0.4927,0.5095,0.9333,0.0102,0.5833,0.8824,1.0,2.0128,1.1461,1.1761,0.0667,0.0298,0.3509,1.0
615,640.0,650.0,629605.0,629613.0,64.0,12.0,8.0,7197.0,91.0,134.0,1656.0,1.0,0.0,80.0,0.7729,0.2,0.8,0.006,0.8333,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.1215,0.1852,1.0
616,1240.0,1252.0,127346.0,127368.0,155.0,25.0,28.0,24156.0,145.0,167.0,1353.0,0.0,1.0,100.0,0.1493,0.4129,0.5454,0.0089,0.48,0.7857,1.0,2.1903,1.0792,1.3424,0.4545,0.2175,0.4366,1.0
617,196.0,209.0,652754.0,652766.0,54.0,22.0,22.0,6470.0,110.0,129.0,1467.0,1.0,0.0,100.0,0.2672,0.6539,0.9231,0.0089,0.5909,0.5454,0.0,1.7324,1.1139,1.0792,-0.0769,-0.064,0.2739,1.0
618,1538.0,1549.0,789340.0,789352.0,100.0,13.0,12.0,9458.0,77.0,110.0,1652.0,1.0,0.0,80.0,0.1247,0.2424,0.9167,0.0067,0.8461,1.0,1.0,2.0,1.0414,1.0792,0.0833,-0.2611,0.2432,1.0
